0.00041400984,0.082808064
0.00301587408,0.43757088
0.009915448799999999,0.9423806400000001
0.022003816800000003,1.4753234400000002
0.03956304,2.03633832
0.062871096,2.62551672
0.092214192,3.2427672
0.127869696,3.8883336
0.17002048800000003,4.5418248000000006
0.21864218400000002,5.182819200000001
0.273615912,5.8116216000000005
0.33482280000000003,6.4279272
0.40212264,7.032040800000001
0.47539656,7.6233528
0.55452264,8.202777600000001
0.63937896,8.769400800000001
0.7298436,9.323832000000001
0.82579464,9.865766400000002
0.92714064,10.401909600000002
1.03382064,10.939272
1.14592608,11.477244
1.263396,12.01674
1.38626088,12.5568456
1.51452072,13.0981704
1.6482364800000002,13.640409600000002
1.7873472000000001,14.1835632
1.9319138400000002,14.727936000000001
2.08190592,15.273223200000002
2.2373844,15.819424800000002
2.3982883200000003,16.3668456
2.5647091200000003,16.9151808
2.7366163200000004,17.4644304
2.91400992,18.014899200000002
3.0967680000000004,18.5659776
3.2854392000000003,19.1182752
3.479292,19.671792000000003
3.7804344000000003,20.5011528
4.2559224,21.749308799999998
5.021580000000001,23.628096
6.2730888,26.426464799999998
7.6648056,29.242816800000003
9.1976448,32.074104000000005
10.8725208,34.923984000000004
12.690348,37.789104
14.651736000000001,40.666416
16.7575992,43.558968
19.0082424,46.46980800000001
21.4048848,49.39284000000001
23.947831200000003,52.328064000000005
26.637996,55.27852800000001
29.475684,58.235088000000005
32.461200000000005,61.200792
35.594544,64.154304
38.87724,67.08648
42.303192,69.98817600000001
45.875448,72.865488
49.590959999999995,75.715368
53.44668,78.540864
57.44260800000001,81.33892800000001
61.578744,84.11870400000001
65.85508800000001,86.877144
70.265544,89.620344
74.816208,92.351352
79.500984,95.07321600000002
84.32292,97.785936
89.278968,100.495608
94.37217600000001,103.20832800000001
99.602544,105.924096
104.963976,108.63376800000002
110.46561600000001,111.337344
116.09832,114.02872800000002
121.868184,116.70792
127.769112,119.36577600000001
133.80415200000002,121.99924800000001
139.967208,124.605288
146.26132800000002,127.180848
152.686512,129.72288
159.23361599999998,132.231384
165.90873600000003,134.709408
172.70577600000001,137.163048
179.624736,139.59535200000002
186.665616,142.02156
193.825368,144.44472
201.110088,146.877024
208.51368000000002,149.318472
216.04224,151.76296800000003
223.689672,154.22270400000002
231.46512,156.706824
239.36248799999998,159.20313600000003
247.384824,161.69944800000002
255.52603200000001,163.961064
263.770872,165.777672
272.09191200000004,167.161464
280.47391200000004,168.12463200000002
288.892488,168.624504
297.326304,168.66108000000003
305.74488,168.23740800000002
314.15736000000004,167.54551200000003
315.83191596000006,167.36571941064003
317.50467512399996,167.18610192888002
319.1756387112,167.00665924992
320.84480885520003,166.82739100800003
322.51218708000005,166.64829683736002
324.1777752144,166.46937640272003
325.8415750872,166.29062930784
327.5035885272,166.11205521744
329.16381675360003,165.93365379624
330.82226220480004,165.75542467847998
332.47892579520004,165.5773674984
334.1338099632,165.39948192072004
335.7869162328,165.22176761016001
337.4382458232,165.04422420096
339.0878011728,164.86685135784
340.7355835008,164.68964868456
342.38159463600005,164.51261590680002
344.0258364072,164.33575262832002
345.6683103384,164.15905854432003
347.30901825840004,163.98253328904002
348.9479613864,163.80617649672
350.58514216080005,163.62998789304
352.22056180080006,163.45396705128
353.8542221352,163.27811369712
355.486124688,163.1024274648
357.116271288,162.92690801903998
358.7446634592,162.75155502456002
360.3713027256,162.57636814608
361.99619122080003,162.40134701784
363.6193304688,162.22649136552002
365.2407216888,162.05180079288002
366.8603670144,161.87727502560003
368.4782676648,161.70291366744
370.09442577360005,161.52871644408
371.70884256,161.35468298976002
373.32151985280007,161.18081299968003
374.9324594808,161.00710610808002
376.5416626632,160.83356201016002
378.14913122880006,160.66018037064
379.75486670160006,160.48696088472002
381.3588709104,160.31390318664
382.9611453792,160.14100700208
384.561691632,159.96827196528002
386.1605111928,159.79569774096
387.7576061952,159.6232840548
389.35297755360006,159.45103054104
390.94662740160004,159.27893692536003
392.5385569584,159.107002842
394.128767748,158.93522798616002
395.717261904,158.76361202256
397.3040406456,158.59215467688
398.8891054968,158.42085558336004
400.4724582864,158.24971446768
402.0541002336,158.07873096408002
403.634033472,157.90790482872004
405.21225891600005,157.73723566536
406.78877869920007,157.56672323016
408.36359404079997,157.39636715736
409.93670646480007,157.22616714216002
411.5081178,157.05612291024002
413.0778295704,156.88623412632
414.64584299520004,156.7165004856
416.2121599032,156.5469216528
417.7767818184,156.3774973536
419.3397105696,156.20822728320002
420.90094707120005,156.03911110632
422.460493152,155.87014854864
424.0183506408,155.7013392444
425.574520452,155.53268298024
427.12900471920005,155.36417935992
428.68180466160004,155.1958281396
430.2329218032,155.02762898400002
431.782357668,154.8595816188
433.33011378000003,154.6916857392
434.87619196800006,154.5239410404
436.4205931464,154.35634718712
437.96331944880006,154.18890393552002
439.50437178960004,154.02161095032
441.0437519976,153.8544679572
442.5814615968,153.68747462088
444.1175021112,153.52063069752
445.65187476000006,153.35393588232
447.184581372,153.18738984
448.7156231664,153.02099229624
450.24500166720003,152.85474297672
451.77271839840006,152.68864154616003
453.298774884,152.52268776072
454.823172648,152.35688131560002
456.34591290960003,152.191221906
457.86699749760004,152.02570922712002
459.38642763120004,151.86034303512002
460.9042048344,151.69512302520002
462.4203306312,151.53004886208
463.9348062408,151.3651203324
465.44763349199997,151.20033710088
466.958813604,151.03569889320002
468.46834810080003,150.87120543504
469.97623820160004,150.70685645208002
471.48248573520004,150.54265160904
472.98709161600004,150.37859066208
474.49005797760003,150.21467330640002
475.99138573440007,150.05089929816
477.4910764104,149.88726833256
